longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity
-119.7,36.32,40.0,1178.0,244.0,586.0,187.0,2.6477,0.0
-117.76,33.53,18.0,3224.0,561.0,1310.0,580.0,8.4614,3.0
-118.31,33.98,52.0,1975.0,379.0,1043.0,371.0,2.3977,3.0
-118.24,33.9,39.0,642.0,129.0,475.0,123.0,1.2083,3.0
-117.87,33.92,17.0,4575.0,764.0,2054.0,737.0,6.0571,3.0
-118.3,33.86,35.0,1511.0,274.0,853.0,308.0,4.9792,3.0
-118.98,35.36,15.0,1482.0,338.0,1059.0,279.0,1.2617,0.0
-118.08,34.1,32.0,2830.0,645.0,1500.0,527.0,3.0819,3.0
-120.44,34.64,8.0,787.0,126.0,446.0,133.0,4.6023,2.0
-121.27,37.82,26.0,1170.0,238.0,830.0,216.0,2.6458,0.0
-120.94,35.42,18.0,3418.0,686.0,970.0,453.0,3.7738,2.0
-118.13,33.91,35.0,561.0,104.0,261.0,105.0,4.9375,3.0
-116.31,33.67,11.0,4686.0,851.0,2466.0,731.0,3.3333,0.0
-118.13,34.11,45.0,1780.0,289.0,755.0,328.0,4.825,3.0
-122.29,37.88,48.0,2365.0,490.0,1034.0,475.0,3.1065,1.0
-118.13,34.13,39.0,2099.0,397.0,1500.0,380.0,4.8304,3.0
-118.19,33.78,31.0,1648.0,484.0,898.0,457.0,1.5844,2.0
-118.37,33.82,32.0,2815.0,607.0,1338.0,609.0,4.5687,3.0
-122.39,38.0,33.0,44.0,6.0,23.0,11.0,4.125,1.0
-121.3,38.0,23.0,3706.0,1106.0,3785.0,1019.0,1.7774,0.0
-118.08,33.81,21.0,1189.0,281.0,577.0,264.0,3.3155,3.0
-121.27,38.62,13.0,2321.0,539.0,1066.0,497.0,2.7652,0.0
-117.13,32.71,37.0,1220.0,325.0,1472.0,323.0,1.825,2.0
-117.96,34.06,34.0,2226.0,381.0,1464.0,365.0,4.4102,3.0
-122.18,37.76,43.0,2018.0,408.0,1111.0,367.0,1.8913,1.0
-121.3,38.05,52.0,122.0,26.0,62.0,25.0,1.15,0.0
-118.22,33.96,42.0,1380.0,331.0,1290.0,288.0,2.8,3.0
-118.22,33.86,16.0,8732.0,1489.0,3944.0,1493.0,5.1948,3.0
-119.69,36.81,15.0,2892.0,496.0,1634.0,501.0,4.4934,0.0
-118.18,33.85,44.0,1890.0,465.0,1378.0,430.0,3.8819,3.0
-122.34,37.57,52.0,2635.0,408.0,967.0,374.0,7.0422,2.0
-119.23,34.44,34.0,3193.0,664.0,1434.0,627.0,2.4777,3.0
-122.0,38.35,24.0,745.0,116.0,300.0,115.0,3.6176,0.0
-118.23,33.88,35.0,842.0,201.0,763.0,189.0,2.6719,3.0
-121.39,38.63,30.0,2930.0,739.0,1661.0,668.0,2.7813,0.0
-117.1,32.97,17.0,3167.0,861.0,2098.0,828.0,2.4459,3.0
-117.05,33.03,16.0,87.0,20.0,32.0,21.0,4.3571,3.0
-118.27,33.86,26.0,1097.0,167.0,701.0,188.0,6.5799,3.0
-122.12,37.99,33.0,1660.0,277.0,741.0,261.0,4.675,1.0
-115.37,32.82,30.0,1602.0,322.0,1130.0,335.0,3.5735,0.0
-116.95,33.75,19.0,2238.0,573.0,1190.0,507.0,2.0714,0.0
-118.17,33.79,28.0,1219.0,408.0,1816.0,348.0,1.7589,2.0
-117.43,34.07,18.0,2453.0,537.0,1503.0,500.0,2.3768,0.0
-120.42,37.98,18.0,3059.0,609.0,1335.0,581.0,2.5129,0.0
-122.0,37.28,33.0,2170.0,311.0,854.0,303.0,8.3605,3.0
-118.25,33.95,25.0,764.0,200.0,801.0,220.0,1.1384,3.0
-118.12,33.75,41.0,2072.0,491.0,742.0,414.0,3.9934,2.0
-118.5,34.15,33.0,3104.0,387.0,1111.0,376.0,13.4196,3.0
-118.04,33.81,22.0,4057.0,624.0,2204.0,643.0,5.8527,3.0
-119.28,36.32,29.0,2274.0,514.0,1234.0,521.0,1.9138,0.0
-117.86,34.09,29.0,3855.0,585.0,2205.0,609.0,5.5496,3.0
-118.57,34.09,14.0,7970.0,1142.0,2926.0,1096.0,11.2866,3.0
-118.21,34.12,52.0,1301.0,389.0,1189.0,361.0,2.5139,3.0
-117.46,33.94,35.0,1566.0,294.0,1056.0,279.0,3.5227,0.0
-122.18,37.78,50.0,1642.0,322.0,713.0,284.0,3.2984,1.0
-117.25,34.04,18.0,5761.0,1063.0,2763.0,1058.0,4.4472,0.0
-119.35,36.33,14.0,1195.0,220.0,568.0,229.0,3.1486,0.0
-117.38,34.44,4.0,5083.0,867.0,2541.0,856.0,4.2414,0.0
-121.7,38.65,22.0,1360.0,282.0,808.0,229.0,2.4167,0.0
-118.31,34.03,52.0,1902.0,406.0,1233.0,385.0,2.8295,3.0
-117.77,33.51,29.0,3590.0,772.0,1070.0,603.0,4.4464,3.0
-121.25,37.94,30.0,1509.0,308.0,967.0,278.0,1.7798,0.0
-122.03,37.35,25.0,3095.0,514.0,1251.0,507.0,5.5388,3.0
-117.87,33.7,21.0,3648.0,654.0,2266.0,628.0,5.0956,3.0
-118.19,34.87,2.0,2103.0,389.0,923.0,338.0,5.0553,0.0
-118.46,34.06,20.0,5448.0,1532.0,2202.0,1442.0,4.2554,3.0
-118.46,35.13,19.0,3109.0,640.0,1457.0,620.0,2.6417,0.0
-117.7,33.59,11.0,8039.0,1717.0,3445.0,1571.0,4.1678,3.0
-118.41,34.17,35.0,2027.0,428.0,879.0,402.0,4.692,3.0
-121.2,37.8,28.0,3264.0,576.0,1512.0,567.0,3.7546,0.0
-117.93,33.86,17.0,1627.0,398.0,1216.0,369.0,3.3438,3.0
-118.31,34.02,46.0,1976.0,469.0,1409.0,431.0,2.2981,3.0
-122.39,37.8,25.0,4561.0,1474.0,1525.0,1169.0,4.5581,1.0
-117.16,33.57,2.0,20391.0,3245.0,7132.0,2716.0,3.9443,3.0
-117.76,33.87,16.0,3182.0,429.0,1663.0,428.0,7.0592,3.0
-118.49,34.0,32.0,3407.0,1071.0,1463.0,986.0,3.0369,3.0
-122.56,37.98,36.0,2649.0,542.0,1111.0,557.0,4.8056,1.0
-122.29,37.52,38.0,3767.0,603.0,1455.0,615.0,6.8787,2.0
-118.0,33.81,17.0,1530.0,404.0,883.0,344.0,2.8835,3.0
-121.04,37.68,18.0,5129.0,1171.0,3622.0,1128.0,2.0272,0.0
-119.02,35.39,52.0,191.0,52.0,106.0,49.0,2.0455,0.0
-118.46,34.05,25.0,6902.0,2138.0,3136.0,1844.0,2.6509,3.0
-119.23,34.25,28.0,26.0,3.0,29.0,9.0,8.0,2.0
-122.08,37.66,33.0,1547.0,372.0,1063.0,356.0,2.5625,1.0
-118.2,33.92,42.0,1411.0,314.0,1432.0,322.0,3.0871,3.0
-118.97,35.37,52.0,425.0,119.0,380.0,97.0,1.4125,0.0
-116.98,32.74,17.0,3943.0,843.0,1995.0,766.0,2.6944,3.0
-118.14,33.89,33.0,2867.0,786.0,1774.0,705.0,2.9292,3.0
-118.2,34.14,51.0,1941.0,378.0,1012.0,371.0,3.9375,3.0
-122.53,37.93,42.0,2171.0,362.0,887.0,347.0,6.6125,1.0
-121.83,37.34,26.0,1848.0,339.0,1952.0,327.0,4.087,3.0
-122.08,37.58,15.0,2576.0,418.0,1657.0,410.0,5.5218,1.0
-118.13,33.81,37.0,1013.0,199.0,493.0,183.0,4.7845,3.0
-120.61,35.11,11.0,3733.0,831.0,1839.0,739.0,3.3062,3.0
-118.12,34.16,52.0,2218.0,437.0,1211.0,422.0,5.0237,3.0
-119.78,36.75,31.0,1404.0,379.0,1515.0,387.0,1.2813,0.0
-117.5,34.0,15.0,1929.0,317.0,1237.0,316.0,4.4063,0.0
-121.43,38.54,43.0,2084.0,417.0,912.0,410.0,2.9769,0.0
-122.29,37.56,12.0,6474.0,1467.0,2516.0,1390.0,5.0353,1.0
-119.74,36.71,17.0,5872.0,1250.0,5034.0,1224.0,2.1905,0.0
-118.31,34.1,33.0,766.0,347.0,918.0,305.0,1.705,3.0
-118.04,34.06,31.0,957.0,295.0,1300.0,287.0,2.1383,3.0
-119.05,35.34,14.0,3580.0,984.0,1933.0,912.0,2.6637,0.0
-122.13,37.73,33.0,1996.0,268.0,686.0,270.0,6.9096,1.0
-117.83,33.75,34.0,2660.0,601.0,1475.0,567.0,3.4152,3.0
-122.25,37.89,41.0,1125.0,195.0,356.0,181.0,6.1593,1.0
-120.42,34.94,32.0,2844.0,551.0,1337.0,516.0,2.7188,3.0
-118.63,34.22,18.0,1376.0,225.0,670.0,205.0,6.5146,3.0
-122.24,37.85,52.0,2612.0,365.0,901.0,367.0,7.2354,1.0
-119.69,36.83,28.0,1868.0,350.0,898.0,329.0,3.1814,0.0
-123.35,39.42,18.0,1619.0,346.0,904.0,295.0,2.1625,3.0
-117.51,33.88,24.0,3044.0,602.0,2541.0,564.0,4.131,0.0
-117.78,33.81,23.0,1986.0,278.0,826.0,260.0,7.7752,3.0
-119.15,34.44,33.0,2005.0,392.0,1043.0,351.0,5.308,3.0
-118.13,33.82,44.0,1619.0,280.0,815.0,284.0,5.5449,3.0
-121.29,37.98,42.0,625.0,143.0,533.0,159.0,2.625,0.0
-118.5,34.52,3.0,6577.0,1056.0,3032.0,1004.0,5.9263,0.0
-118.4,34.05,43.0,1028.0,145.0,394.0,149.0,10.4519,3.0
-118.32,34.02,47.0,1648.0,346.0,1120.0,338.0,2.0042,3.0
-119.85,36.84,12.0,2272.0,304.0,840.0,305.0,8.9669,0.0
-119.72,36.8,15.0,3045.0,689.0,1340.0,588.0,3.1953,0.0
-117.18,34.06,52.0,954.0,233.0,533.0,239.0,1.3021,0.0
-122.44,38.34,25.0,3106.0,715.0,1262.0,665.0,1.9487,3.0
-117.1,32.74,30.0,1772.0,500.0,1389.0,447.0,2.3641,2.0
-121.99,37.56,18.0,5505.0,1005.0,2641.0,971.0,5.0,3.0
-121.43,38.56,50.0,1533.0,288.0,532.0,257.0,2.5417,0.0
-122.12,37.42,36.0,2607.0,551.0,1165.0,523.0,5.1524,1.0
-122.2,38.1,5.0,9567.0,1729.0,4620.0,1580.0,4.4821,1.0
-121.99,37.35,16.0,3249.0,947.0,1637.0,841.0,4.5427,3.0
-117.01,32.77,34.0,3330.0,723.0,1592.0,656.0,2.6678,3.0
-121.43,38.55,44.0,3514.0,714.0,1509.0,656.0,2.7333,0.0
-120.25,39.34,9.0,2739.0,555.0,294.0,110.0,3.1842,0.0
-121.93,37.28,10.0,3163.0,832.0,1537.0,797.0,4.1674,3.0
-117.75,34.12,25.0,5411.0,998.0,2243.0,1019.0,4.3148,0.0
-117.89,34.07,32.0,2374.0,450.0,1580.0,427.0,3.8837,3.0
-115.57,32.8,33.0,1192.0,213.0,1066.0,211.0,4.5714,0.0
-122.32,37.99,24.0,4865.0,968.0,2315.0,893.0,4.2852,1.0
-118.11,33.95,34.0,2319.0,334.0,941.0,356.0,6.4319,3.0
-122.35,37.57,52.0,2170.0,269.0,784.0,274.0,10.4286,2.0
-117.11,33.23,13.0,5819.0,919.0,2228.0,866.0,4.9335,3.0
-118.38,33.91,36.0,2904.0,515.0,1463.0,534.0,5.8374,3.0
-122.31,37.54,38.0,1946.0,407.0,975.0,417.0,4.0726,2.0
-118.53,34.23,27.0,2131.0,543.0,1065.0,528.0,3.2404,3.0
-118.49,34.23,32.0,4373.0,683.0,2040.0,693.0,5.2668,3.0
-118.25,33.93,40.0,975.0,270.0,1068.0,270.0,0.9889,3.0
-119.56,36.1,25.0,1093.0,262.0,893.0,252.0,2.13,0.0
-121.96,37.23,36.0,4423.0,632.0,1719.0,608.0,7.8407,3.0
-118.37,34.04,43.0,888.0,170.0,514.0,161.0,3.1827,3.0
-116.16,33.68,12.0,1230.0,277.0,1334.0,260.0,2.2679,0.0
-118.24,33.97,43.0,1357.0,349.0,1657.0,331.0,2.0819,3.0
-117.29,32.81,35.0,1878.0,308.0,598.0,257.0,6.9553,2.0
-116.33,33.75,5.0,19107.0,3923.0,2880.0,1376.0,4.036,0.0
-122.04,37.37,42.0,1125.0,273.0,616.0,258.0,3.6765,3.0
-118.8,34.21,16.0,1466.0,196.0,661.0,209.0,6.2893,3.0
-121.98,37.36,35.0,1293.0,223.0,701.0,216.0,7.8543,3.0
-122.24,37.83,52.0,2449.0,312.0,916.0,316.0,8.1194,1.0
-118.45,35.62,18.0,2304.0,527.0,782.0,390.0,1.4141,0.0
-122.48,37.77,52.0,2556.0,595.0,1202.0,568.0,3.8899,1.0
-118.25,33.97,39.0,1346.0,380.0,1520.0,356.0,1.1635,3.0
-122.02,37.33,25.0,3823.0,584.0,1689.0,571.0,7.3693,3.0
-122.26,37.54,5.0,1649.0,388.0,779.0,376.0,6.9635,1.0
-121.87,37.32,39.0,1839.0,471.0,1528.0,456.0,2.6818,3.0
-118.06,33.8,22.0,1892.0,442.0,1015.0,404.0,4.1379,3.0
-119.69,36.79,5.0,2613.0,476.0,1490.0,481.0,4.0993,0.0
-118.46,34.02,46.0,2571.0,502.0,1225.0,501.0,6.0436,3.0
-122.47,37.69,30.0,837.0,213.0,606.0,199.0,4.875,2.0
-122.47,37.71,37.0,1046.0,251.0,822.0,239.0,3.5,2.0
-122.07,37.63,35.0,1931.0,376.0,1175.0,337.0,3.7292,1.0
-121.85,39.73,17.0,3425.0,827.0,2469.0,758.0,0.9393,0.0
-118.2,33.98,32.0,1403.0,399.0,1506.0,375.0,2.0,3.0
-122.02,36.98,21.0,607.0,155.0,226.0,136.0,1.9063,2.0
-117.68,33.51,19.0,2930.0,428.0,1481.0,430.0,6.323,3.0
-118.61,35.08,6.0,3660.0,646.0,1243.0,482.0,3.4911,0.0
-118.37,34.09,38.0,4408.0,1295.0,1690.0,1229.0,3.0156,3.0
-117.11,32.72,25.0,1491.0,348.0,1183.0,316.0,1.9583,2.0
-118.41,33.97,44.0,2298.0,388.0,849.0,360.0,5.5941,3.0
-122.4,37.81,12.0,1349.0,349.0,536.0,334.0,7.7852,1.0
-117.91,33.84,35.0,1244.0,324.0,1603.0,322.0,2.9583,3.0
-122.23,37.46,26.0,4670.0,1039.0,2103.0,933.0,4.4167,2.0
-118.1,34.18,39.0,2321.0,336.0,880.0,339.0,7.7108,0.0
-122.89,38.38,16.0,2017.0,369.0,931.0,336.0,5.7664,3.0
-122.68,38.46,17.0,3201.0,527.0,1244.0,495.0,4.7143,3.0
-116.19,33.67,16.0,1859.0,476.0,1994.0,477.0,1.7297,0.0
-122.48,37.74,52.0,2285.0,435.0,1211.0,442.0,4.0208,2.0
-118.51,34.29,29.0,1287.0,194.0,525.0,187.0,6.4171,3.0
-118.07,33.88,18.0,2436.0,375.0,1303.0,386.0,6.1968,3.0
-121.96,38.34,14.0,3035.0,680.0,1597.0,663.0,3.6036,0.0
-118.14,34.1,27.0,4073.0,1013.0,2411.0,933.0,3.108,3.0
-121.32,37.97,43.0,2453.0,490.0,1093.0,438.0,2.9107,0.0
-119.05,35.33,18.0,12707.0,2685.0,7009.0,2552.0,2.9438,0.0
-117.87,33.84,25.0,1928.0,414.0,961.0,385.0,4.0724,3.0
-118.35,33.9,25.0,3309.0,902.0,2299.0,837.0,3.0417,3.0
-118.25,33.9,37.0,2119.0,442.0,1372.0,406.0,1.9605,3.0
-122.44,37.78,39.0,1181.0,310.0,901.0,281.0,1.4866,1.0
-118.17,34.02,34.0,760.0,219.0,968.0,202.0,1.7813,3.0
-117.9,34.09,39.0,1726.0,333.0,892.0,335.0,4.3409,3.0
-122.42,37.75,52.0,2163.0,607.0,1447.0,546.0,3.3555,1.0
-117.04,32.68,11.0,1875.0,357.0,1014.0,386.0,4.375,2.0
-117.19,33.53,6.0,108.0,18.0,43.0,17.0,3.475,3.0
-121.34,38.67,34.0,1503.0,264.0,731.0,285.0,4.0352,0.0
-118.05,34.07,32.0,4492.0,1075.0,4119.0,1035.0,3.2373,3.0
-117.64,34.03,11.0,2050.0,382.0,1044.0,371.0,4.8281,0.0
-117.04,32.65,8.0,8806.0,1401.0,3159.0,1059.0,4.2155,2.0
-122.1,37.66,37.0,901.0,191.0,599.0,206.0,3.7303,1.0
-122.04,38.68,26.0,1113.0,222.0,689.0,234.0,3.0486,0.0
-121.27,38.66,19.0,1891.0,266.0,678.0,255.0,6.1872,0.0
-121.2,37.78,4.0,58.0,29.0,79.0,29.0,3.375,0.0
-117.06,32.58,17.0,2724.0,567.0,2213.0,554.0,3.8529,2.0
-122.64,38.24,52.0,1621.0,393.0,635.0,349.0,2.5202,3.0
-117.97,34.05,33.0,1452.0,268.0,1274.0,278.0,3.6563,3.0
-121.47,38.55,48.0,1091.0,403.0,926.0,336.0,1.1458,0.0
-124.18,40.78,34.0,1592.0,364.0,950.0,317.0,2.1607,2.0
-122.22,37.46,37.0,2586.0,495.0,1208.0,502.0,4.3214,2.0
-118.29,33.96,36.0,1717.0,417.0,902.0,368.0,1.4868,3.0
-121.49,38.55,51.0,4280.0,632.0,1486.0,621.0,5.0359,0.0
-122.29,37.87,52.0,2225.0,460.0,1145.0,430.0,2.6165,1.0
-121.89,37.67,20.0,2948.0,471.0,1181.0,474.0,6.0604,0.0
-121.42,36.86,41.0,440.0,106.0,389.0,94.0,2.6818,0.0
-118.58,34.2,37.0,1389.0,252.0,826.0,249.0,5.015,3.0
-124.22,41.73,28.0,3003.0,699.0,1530.0,653.0,1.7038,2.0
-122.25,37.83,52.0,2376.0,559.0,939.0,519.0,3.1484,1.0
-117.6,33.43,21.0,3951.0,562.0,1392.0,543.0,5.1439,2.0
-118.28,34.01,46.0,441.0,167.0,621.0,144.0,1.8824,3.0
-122.11,37.99,10.0,2864.0,514.0,1300.0,507.0,4.3875,1.0
-116.51,33.84,16.0,980.0,193.0,454.0,185.0,4.0729,0.0
-121.89,37.34,43.0,1423.0,467.0,1013.0,428.0,1.6708,3.0
-117.44,33.94,30.0,2992.0,516.0,1521.0,507.0,3.9128,0.0
-117.81,34.08,13.0,18448.0,2474.0,7775.0,2397.0,7.7876,0.0
-122.49,37.78,46.0,3304.0,792.0,1783.0,777.0,3.6148,1.0
-117.04,32.76,43.0,3171.0,665.0,1534.0,625.0,3.141,2.0
-120.64,35.47,8.0,416.0,121.0,936.0,97.0,2.1154,3.0
-118.28,33.98,43.0,1240.0,312.0,1100.0,311.0,1.575,3.0
-122.16,37.73,52.0,2260.0,416.0,994.0,412.0,4.1164,1.0
-118.28,34.05,44.0,968.0,384.0,1805.0,375.0,1.4801,3.0
-120.93,37.65,1.0,2254.0,328.0,402.0,112.0,4.25,0.0
-117.23,33.83,2.0,1424.0,251.0,681.0,192.0,4.0833,0.0
-122.19,37.83,29.0,1791.0,271.0,661.0,269.0,6.8538,1.0
-118.22,33.88,35.0,998.0,313.0,1335.0,311.0,1.6574,3.0
-118.44,34.29,32.0,1260.0,382.0,1434.0,342.0,2.0286,3.0
-117.99,33.86,36.0,1138.0,228.0,725.0,219.0,3.4167,3.0
-118.31,33.76,26.0,4486.0,709.0,1873.0,719.0,6.5704,3.0
-120.89,37.54,30.0,509.0,115.0,275.0,115.0,2.2679,0.0
-122.11,39.82,27.0,1065.0,214.0,508.0,198.0,2.625,0.0
-122.26,37.9,52.0,1927.0,279.0,705.0,288.0,7.8864,1.0
-122.64,38.23,49.0,2300.0,463.0,1061.0,429.0,4.075,3.0
-121.98,37.33,30.0,3742.0,633.0,1721.0,631.0,6.1388,3.0
-121.95,37.33,31.0,1866.0,465.0,821.0,447.0,2.3547,3.0
-117.05,33.01,17.0,3430.0,425.0,1468.0,433.0,10.6186,3.0
-118.02,33.74,26.0,3842.0,609.0,1961.0,595.0,6.128,3.0
-122.23,37.88,41.0,880.0,129.0,322.0,126.0,8.3252,1.0
-117.25,32.82,23.0,6139.0,826.0,2036.0,807.0,9.5245,2.0
-122.28,38.0,26.0,2335.0,413.0,980.0,417.0,3.4471,1.0
-118.44,34.32,14.0,6235.0,1286.0,3568.0,1190.0,4.1724,3.0
-118.68,34.33,45.0,121.0,25.0,67.0,27.0,2.9821,3.0
-117.8,33.78,17.0,4138.0,805.0,2442.0,780.0,4.7804,3.0
-121.71,39.25,37.0,1871.0,321.0,806.0,294.0,4.0,0.0
-122.18,37.77,51.0,2107.0,471.0,1173.0,438.0,3.2552,1.0
-118.17,34.11,39.0,1758.0,436.0,892.0,447.0,3.6406,3.0
-122.14,37.77,27.0,2229.0,365.0,1297.0,355.0,4.8304,1.0
-120.18,34.75,17.0,2074.0,382.0,1035.0,359.0,3.7958,3.0
-118.97,35.36,31.0,1418.0,306.0,1219.0,312.0,1.5743,0.0
-122.06,37.63,23.0,1939.0,356.0,841.0,364.0,3.3611,1.0
-121.99,36.98,25.0,2113.0,422.0,1365.0,439.0,4.6484,2.0
-121.45,38.55,19.0,3374.0,808.0,1412.0,753.0,1.4889,0.0
-121.44,38.69,24.0,3124.0,556.0,1512.0,555.0,3.1942,0.0
-117.21,33.71,16.0,8476.0,1758.0,2711.0,1427.0,2.1848,3.0
-119.83,36.8,16.0,6101.0,1200.0,3407.0,1134.0,3.125,0.0
-121.47,38.58,52.0,2035.0,483.0,904.0,459.0,2.6976,0.0
-122.42,37.66,41.0,2189.0,414.0,1063.0,409.0,4.7361,2.0
-117.19,34.05,33.0,3007.0,498.0,1252.0,488.0,3.8816,0.0
-121.35,38.03,8.0,1904.0,255.0,895.0,242.0,5.7201,0.0
-122.18,37.45,43.0,2061.0,437.0,817.0,385.0,4.4688,1.0
-122.2,39.53,22.0,3265.0,658.0,1647.0,594.0,2.3566,0.0
-122.31,38.01,18.0,4123.0,874.0,1895.0,772.0,3.2759,1.0
-117.64,33.45,27.0,334.0,56.0,130.0,46.0,4.875,2.0
-117.33,34.41,13.0,3684.0,604.0,1767.0,585.0,3.7478,0.0
-122.25,38.12,47.0,1339.0,298.0,794.0,286.0,2.5865,1.0
-118.09,34.15,45.0,1345.0,356.0,749.0,327.0,2.8007,0.0
-117.88,33.85,22.0,1105.0,241.0,971.0,249.0,3.1667,3.0
-117.14,32.75,19.0,1358.0,613.0,766.0,630.0,1.0353,2.0
-117.91,33.83,32.0,1855.0,527.0,2568.0,504.0,2.5509,3.0
-118.28,34.1,49.0,2843.0,880.0,2004.0,796.0,2.7875,3.0
-122.06,38.27,14.0,6920.0,996.0,3196.0,978.0,5.0672,0.0
-117.98,33.85,23.0,2089.0,377.0,1085.0,362.0,4.765,3.0
-118.11,33.83,36.0,1462.0,233.0,664.0,220.0,5.1171,3.0
-122.14,37.48,36.0,1210.0,236.0,981.0,239.0,4.0039,1.0
-118.42,34.15,31.0,1861.0,430.0,736.0,360.0,5.2853,3.0
-118.31,34.02,45.0,1423.0,278.0,822.0,276.0,2.4519,3.0
-118.05,33.9,36.0,1047.0,227.0,975.0,239.0,3.1897,3.0
-118.31,33.98,50.0,1985.0,454.0,1090.0,410.0,1.825,3.0
-117.45,34.1,6.0,5571.0,1316.0,4048.0,1154.0,2.0308,0.0
-118.04,33.96,42.0,1430.0,338.0,1269.0,321.0,3.3214,3.0
-119.03,35.36,41.0,2551.0,594.0,1342.0,595.0,1.9671,0.0
-122.84,38.98,21.0,939.0,176.0,556.0,178.0,1.7196,0.0
-121.31,38.0,35.0,2097.0,351.0,977.0,358.0,4.3958,0.0
-118.46,33.99,41.0,885.0,285.0,562.0,268.0,3.1992,3.0
-121.58,38.81,25.0,778.0,135.0,340.0,155.0,1.7857,0.0
-118.73,34.27,23.0,4550.0,762.0,2301.0,744.0,4.556,3.0
-117.03,32.8,19.0,3866.0,775.0,1554.0,703.0,4.3281,3.0
-119.1,35.79,19.0,1809.0,477.0,2051.0,416.0,1.8144,0.0
-121.62,39.12,35.0,2787.0,587.0,1431.0,601.0,2.5469,0.0
-121.9,37.27,33.0,3410.0,583.0,1739.0,588.0,5.0714,3.0
-120.87,41.54,21.0,1091.0,208.0,660.0,188.0,2.2321,0.0
-122.05,37.38,23.0,3200.0,907.0,2029.0,866.0,3.5649,3.0
-118.34,34.19,48.0,814.0,165.0,490.0,176.0,3.1406,3.0
-118.12,34.08,52.0,1437.0,290.0,980.0,282.0,5.3032,3.0
-117.1,32.64,29.0,1578.0,460.0,1236.0,461.0,2.5658,2.0
-122.4,40.58,40.0,3895.0,929.0,1782.0,910.0,1.3329,0.0
-118.41,34.21,35.0,1789.0,292.0,897.0,267.0,5.592,3.0
-120.02,36.8,25.0,1270.0,255.0,1050.0,245.0,2.1618,0.0
-119.17,34.16,17.0,5276.0,1020.0,4066.0,984.0,4.5828,2.0
-121.9,37.37,20.0,78.0,72.0,120.0,69.0,1.0938,3.0
-118.08,33.85,19.0,4261.0,678.0,2621.0,661.0,6.2427,3.0
-119.77,36.32,14.0,3400.0,618.0,1867.0,612.0,3.9926,0.0
-116.97,32.56,23.0,1262.0,294.0,5176.0,275.0,2.5625,2.0
-120.61,35.1,14.0,2919.0,691.0,1896.0,577.0,2.4003,3.0
-117.15,32.75,40.0,2261.0,579.0,903.0,525.0,2.465,2.0
-118.44,34.2,17.0,2934.0,950.0,2517.0,889.0,2.936,3.0
-121.81,37.99,18.0,2807.0,445.0,1315.0,437.0,4.8194,0.0
-122.54,37.76,45.0,1592.0,325.0,920.0,322.0,3.96,2.0
-119.8,36.8,43.0,1951.0,288.0,725.0,308.0,6.3359,0.0
-119.08,37.78,17.0,1631.0,335.0,285.0,128.0,2.7656,0.0
-120.96,37.66,16.0,4961.0,902.0,2654.0,804.0,4.2823,0.0
-122.49,37.7,36.0,1946.0,340.0,828.0,313.0,5.2811,2.0
-120.79,38.7,13.0,5036.0,1034.0,2243.0,923.0,2.3319,0.0
-117.84,33.81,26.0,5574.0,1025.0,2607.0,988.0,4.0324,3.0
-121.36,38.58,25.0,3196.0,406.0,978.0,419.0,8.4699,0.0
-115.52,33.13,18.0,1109.0,283.0,1006.0,253.0,2.163,0.0
-117.14,32.75,29.0,1961.0,565.0,1002.0,569.0,2.2813,2.0
-121.96,38.34,15.0,2857.0,373.0,1325.0,359.0,6.0252,0.0
-118.4,34.11,32.0,5578.0,753.0,1567.0,697.0,15.0001,3.0
-121.79,37.31,22.0,2199.0,361.0,1270.0,386.0,5.1149,3.0
-121.22,39.43,17.0,2254.0,485.0,1007.0,433.0,1.7,0.0
-118.28,33.99,52.0,1283.0,342.0,1363.0,329.0,2.5848,3.0
-116.46,33.79,10.0,6960.0,1487.0,1130.0,661.0,2.1411,0.0
-121.33,38.68,13.0,5826.0,1411.0,2244.0,1219.0,1.9093,0.0
-120.22,36.49,14.0,1508.0,347.0,1679.0,345.0,2.4786,0.0
-121.05,37.64,33.0,1438.0,237.0,569.0,208.0,3.3516,0.0
-119.71,34.4,36.0,1846.0,358.0,748.0,329.0,4.2283,2.0
-119.84,36.84,12.0,2396.0,290.0,863.0,258.0,8.7716,0.0
-117.72,33.64,16.0,1230.0,242.0,380.0,246.0,2.2969,3.0
-122.2,37.43,38.0,3626.0,528.0,1350.0,532.0,7.3681,2.0
-122.03,37.35,19.0,3811.0,1227.0,1930.0,1153.0,3.5154,3.0
-121.3,38.67,23.0,2145.0,340.0,1022.0,349.0,4.2037,0.0
-117.99,34.12,35.0,1040.0,231.0,1040.0,242.0,2.5395,0.0
-118.63,34.19,32.0,3568.0,591.0,1741.0,563.0,5.1529,3.0
-117.77,34.11,28.0,1998.0,414.0,1124.0,389.0,3.75,0.0
-117.66,34.05,6.0,5129.0,1119.0,2533.0,949.0,3.625,0.0
-121.02,37.66,28.0,1437.0,400.0,806.0,338.0,1.6078,0.0
-117.9,34.08,32.0,2068.0,356.0,976.0,370.0,5.212,3.0
-116.94,32.8,21.0,7906.0,2292.0,4868.0,2117.0,1.8937,3.0
-117.33,34.17,5.0,4718.0,1140.0,2564.0,1056.0,2.9877,0.0
